role;name;team;partite_valide;media_voto;fanta_media;goal_fatti;goal_subiti;rigori_parati;rigori_totali;rigori_segnati;rigori_sbagliati;assist;ammonizioni;espulsioni;autogoal;stagione;migliore;anno_finale
C;Elmas;Napoli;32;6.11;6.48;3;0;0;0;0;0;4;3;0.0;0.0;2021-2022;0;2022
C;Samardzic;Udinese;13;6.12;6.73;2;0;0;0;0;0;2;0;0.0;0.0;2021-2022;0;2022
C;Pereyra;Udinese;23;6.15;6.41;3;0;0;2;1;1;5;8;1.0;0.0;2021-2022;0;2022
C;Bennacer;Milan;28;6.27;6.41;2;0;0;0;0;0;1;7;0.0;0.0;2021-2022;0;2022
C;Lobotka;Napoli;21;6.29;6.38;1;0;0;0;0;0;0;2;0.0;0.0;2021-2022;0;2022
C;Ikone';Fiorentina;15;5.87;6.1;1;0;0;0;0;0;1;1;0.0;0.0;2021-2022;0;2022
C;Mckennie;Juventus;19;6.18;6.63;3;0;0;0;0;0;0;1;0.0;0.0;2021-2022;0;2022
C;Maggiore;Spezia;35;6.07;6.2;2;0;0;0;0;0;3;9;0.0;0.0;2021-2022;0;2022
C;Gagliardini;Inter;15;6.1;6.57;2;0;0;0;0;0;2;2;0.0;0.0;2021-2022;0;2022
C;Sottil;Fiorentina;22;6.0;6.41;3;0;0;0;0;0;2;2;1.0;0.0;2021-2022;0;2022
C;Lopez M.;Sassuolo;34;6.09;6.1;2;0;0;0;0;0;1;14;0.0;0.0;2021-2022;0;2022
C;Saelemaekers;Milan;34;6.01;6.16;1;0;0;0;0;0;3;2;0.0;0.0;2021-2022;0;2022
C;Ilic;Verona;32;6.06;6.08;1;0;0;0;0;0;3;5;1.0;1.0;2021-2022;0;2022
C;Maleh;Fiorentina;23;6.07;6.26;2;0;0;0;0;0;1;5;0.0;0.0;2021-2022;0;2022
C;De Roon;Atalanta;30;5.95;6.13;3;0;0;0;0;0;0;5;1.0;0.0;2021-2022;0;2022
C;Cataldi;Lazio;30;6.03;6.08;1;0;0;0;0;0;2;7;0.0;0.0;2021-2022;0;2022
C;Duncan;Fiorentina;31;5.92;6.13;2;0;0;0;0;0;2;3;0.0;0.0;2021-2022;0;2022
C;Deiola;Cagliari;31;5.82;6.16;4;0;0;0;0;0;1;5;0.0;0.0;2021-2022;0;2022
C;Zambo Anguissa;Napoli;23;6.28;6.22;0;0;0;0;0;0;1;5;0.0;0.0;2021-2022;0;2022
C;Henderson L.;Empoli;34;6.0;6.21;2;0;0;0;0;0;3;4;0.0;0.0;2021-2022;0;2022
C;Miranchuk;Atalanta;18;5.89;6.44;2;0;0;0;0;0;4;0;0.0;0.0;2021-2022;0;2022
C;Sabiri;Sampdoria;13;6.15;6.88;3;0;0;0;0;0;2;3;0.0;0.0;2021-2022;0;2022
C;Ederson D.s.;Salernitana;15;6.17;6.47;2;0;0;0;0;0;1;5;0.0;0.0;2021-2022;0;2022
C;Krunic;Milan;23;6.13;6.15;0;0;0;0;0;0;1;2;0.0;0.0;2021-2022;0;2022
C;Cristante;Roma;34;5.97;5.96;2;0;0;0;0;0;0;9;0.0;1.0;2021-2022;0;2022
C;Schouten;Bologna;17;5.97;6.09;1;0;0;0;0;0;1;2;1.0;0.0;2021-2022;0;2022
C;Thorsby;Sampdoria;35;5.86;6.0;3;0;0;0;0;0;1;10;0.0;0.0;2021-2022;0;2022
C;Marin;Cagliari;36;5.9;5.96;0;0;0;0;0;0;5;4;1.0;0.0;2021-2022;0;2022
C;Asllani;Empoli;18;6.0;6.17;1;0;0;0;0;0;1;2;0.0;0.0;2021-2022;0;2022
C;Sensi;Sampdoria;14;5.93;6.11;1;0;0;0;0;0;0;1;0.0;0.0;2021-2022;0;2022
C;Melegoni;Genoa;22;5.89;6.0;1;0;0;0;0;0;0;1;0.0;0.0;2021-2022;0;2022
C;Coulibaly M.;Salernitana;12;6.08;6.54;2;0;0;0;0;0;0;1;0.0;0.0;2021-2022;0;2022
C;Pessina;Atalanta;24;5.9;6.06;1;0;0;0;0;0;1;0;0.0;0.0;2021-2022;0;2022
C;Castrovilli;Fiorentina;23;6.02;6.11;1;0;0;0;0;0;1;4;0.0;0.0;2021-2022;0;2022
C;Amrabat;Fiorentina;18;6.06;6.08;1;0;0;0;0;0;0;6;0.0;0.0;2021-2022;0;2022
C;Gudmundsson A.;Genoa;11;5.68;5.82;1;0;0;0;0;0;0;3;0.0;0.0;2021-2022;0;2022
C;Grassi;Cagliari;28;5.95;5.88;0;0;0;0;0;0;1;4;1.0;0.0;2021-2022;0;2022
C;Kastanos;Salernitana;25;5.9;5.94;1;0;0;0;0;0;1;4;1.0;0.0;2021-2022;0;2022
C;Walace;Udinese;35;5.89;5.86;1;0;0;0;0;0;0;6;1.0;0.0;2021-2022;0;2022
C;Rovella;Genoa;20;6.1;6.12;0;0;0;0;0;0;3;5;0.0;0.0;2021-2022;0;2022
C;Dominguez;Bologna;27;6.06;6.02;0;0;0;0;0;0;3;8;0.0;0.0;2021-2022;0;2022
C;Kovalenko;Spezia;22;5.86;6.07;1;0;0;0;0;0;3;4;0.0;0.0;2021-2022;0;2022
C;Ricci S.;Torino;30;5.88;5.95;1;0;0;0;0;0;1;2;1.0;0.0;2021-2022;0;2022
C;Badelj;Genoa;34;5.76;5.79;1;0;0;0;0;0;0;4;0.0;0.0;2021-2022;0;2022
C;Freuler;Atalanta;29;5.93;5.83;1;0;0;0;0;0;1;10;0.0;1.0;2021-2022;0;2022
C;Mandragora;Torino;18;6.14;6.06;0;0;0;0;0;0;2;5;1.0;0.0;2021-2022;0;2022
C;Rog;Cagliari;8;5.81;5.94;0;0;0;0;0;0;1;0;0.0;0.0;2021-2022;0;2022
C;Nandez;Cagliari;20;6.02;6.02;0;0;0;0;0;0;2;4;0.0;0.0;2021-2022;0;2022
C;Zalewski;Roma;13;5.85;5.81;0;0;0;0;0;0;0;1;0.0;0.0;2021-2022;0;2022
C;Coulibaly L.;Salernitana;31;5.79;5.74;0;0;0;0;0;0;0;3;0.0;0.0;2021-2022;0;2022
C;Frendrup;Genoa;10;5.8;5.75;0;0;0;0;0;0;0;1;0.0;0.0;2021-2022;0;2022
C;Rabiot;Juventus;29;5.71;5.69;0;0;0;0;0;0;2;5;0.0;0.0;2021-2022;0;2022
C;Jagiello;Genoa;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2021-2022;0;2022
C;Hongla;Verona;13;5.77;5.88;1;0;0;0;0;0;0;3;0.0;0.0;2021-2022;0;2022
C;Matheus Henrique;Sassuolo;20;5.88;5.8;0;0;0;0;0;0;0;3;0.0;0.0;2021-2022;0;2022
C;Basic;Lazio;20;5.85;5.88;0;0;0;0;0;0;2;3;0.0;0.0;2021-2022;0;2022
C;Aebischer;Bologna;8;5.88;5.81;0;0;0;0;0;0;0;1;0.0;0.0;2021-2022;0;2022
C;Bohinen;Salernitana;10;5.95;5.8;0;0;0;0;0;0;1;5;0.0;0.0;2021-2022;0;2022
C;Vecino;Inter;10;6.0;6.25;1;0;0;0;0;0;0;2;0.0;0.0;2021-2022;0;2022
C;Benassi;Empoli;14;5.75;5.71;0;0;0;0;0;0;0;2;0.0;0.0;2021-2022;0;2022
C;Vignato;Bologna;17;5.91;5.91;0;0;0;0;0;0;1;2;0.0;0.0;2021-2022;0;2022
C;Demme;Napoli;13;5.92;6.0;1;0;0;0;0;0;0;4;0.0;0.0;2021-2022;0;2022
C;Haas;Empoli;16;5.88;5.91;0;0;0;0;0;0;2;3;0.0;0.0;2021-2022;0;2022
C;Bourabia;Spezia;8;6.06;6.38;1;0;0;0;0;0;0;1;0.0;0.0;2021-2022;0;2022
C;Miretti;Juventus;4;6.0;6.0;0;0;0;0;0;0;0;0;0.0;0.0;2021-2022;0;2022
C;Viola;Bologna;3;5.67;5.67;0;0;0;0;0;0;0;0;0.0;0.0;2021-2022;0;2022
C;Linetty;Torino;16;5.78;5.72;0;0;0;0;0;0;0;2;0.0;0.0;2021-2022;0;2022
C;Crociata;Empoli;1;6.0;6.0;0;0;0;0;0;0;0;0;0.0;0.0;2021-2022;0;2022
C;Castillejo;Milan;3;6.33;6.17;0;0;0;0;0;0;0;1;0.0;0.0;2021-2022;0;2022
C;Lazaro;Inter;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2021-2022;0;2022
C;Bove;Roma;2;6.5;8.0;1;0;0;0;0;0;0;0;0.0;0.0;2021-2022;0;2022
C;Romero L.;Lazio;2;5.5;5.5;0;0;0;0;0;0;0;0;0.0;0.0;2021-2022;0;2022
C;Harroui;Sassuolo;10;5.8;5.7;0;0;0;0;0;0;0;2;0.0;0.0;2021-2022;0;2022
C;Strootman;Cagliari;9;5.72;5.5;0;0;0;0;0;0;0;4;0.0;0.0;2021-2022;0;2022
C;Fagioli;Juventus;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2021-2022;0;2022
C;Obiang;Sassuolo;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2021-2022;0;2022
C;Maldini;Milan;3;6.33;7.17;1;0;0;0;0;0;0;1;0.0;0.0;2021-2022;0;2022
C;Akpa Akpro;Lazio;6;5.33;5.25;0;0;0;0;0;0;0;1;0.0;0.0;2021-2022;0;2022
C;Volpato;Roma;1;7.0;10.0;1;0;0;0;0;0;0;0;0.0;0.0;2021-2022;0;2022
A;Immobile;Lazio;31;6.6;9.02;27;0;0;9;7;2;2;4;0.0;0.0;2021-2022;0;2022
A;Lukaku;Inter;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2021-2022;0;2022
A;Berardi;Sassuolo;33;6.71;8.33;15;0;0;6;6;0;13;9;0.0;0.0;2021-2022;0;2022
A;Vlahovic;Juventus;36;6.4;8.35;24;0;0;6;5;1;3;4;0.0;0.0;2021-2022;0;2022
A;Martinez L.;Inter;33;6.38;8.02;21;0;0;6;3;3;3;6;0.0;0.0;2021-2022;0;2022
A;Osimhen;Napoli;27;6.48;7.98;14;0;0;0;0;0;2;5;1.0;0.0;2021-2022;0;2022
A;Rafael Leao;Milan;34;6.63;7.84;11;0;0;0;0;0;10;4;0.0;0.0;2021-2022;0;2022
A;Caprari;Verona;34;6.54;7.75;12;0;0;2;2;0;7;4;0.0;0.0;2021-2022;0;2022
A;Deulofeu;Udinese;34;6.51;7.68;13;0;0;1;1;0;5;9;0.0;0.0;2021-2022;0;2022
A;Scamacca;Sassuolo;32;6.22;7.61;16;0;0;1;1;0;0;7;0.0;0.0;2021-2022;0;2022
A;Muriel;Atalanta;26;6.37;7.69;9;0;0;2;2;0;8;1;0.0;0.0;2021-2022;1;2022
A;Zapata D.;Atalanta;24;6.38;7.73;10;0;0;3;3;0;4;3;0.0;0.0;2021-2022;1;2022
A;Simeone;Verona;35;6.17;7.54;17;0;0;1;0;1;4;8;0.0;0.0;2021-2022;0;2022
A;Abraham;Roma;37;6.26;7.62;17;0;0;3;3;0;4;9;0.0;0.0;2021-2022;0;2022
A;Giroud;Milan;29;6.26;7.43;11;0;0;2;2;0;3;4;0.0;0.0;2021-2022;0;2022
A;Dybala;Juventus;28;6.36;7.45;10;0;0;2;1;1;5;3;0.0;0.0;2021-2022;1;2022
A;Arnautovic;Bologna;32;6.28;7.44;14;0;0;3;2;1;1;6;0.0;0.0;2021-2022;0;2022
A;Belotti;Torino;22;6.2;7.32;8;0;0;3;3;0;1;1;0.0;0.0;2021-2022;0;2022
A;Pinamonti;Empoli;36;6.15;7.21;13;0;0;4;4;0;1;4;0.0;0.0;2021-2022;0;2022
A;Destro;Genoa;27;6.02;6.98;9;0;0;0;0;0;1;4;0.0;0.0;2021-2022;0;2022
A;Pedro;Lazio;32;6.25;7.14;9;0;0;0;0;0;4;5;0.0;0.0;2021-2022;0;2022
A;Gonzalez N.;Fiorentina;33;6.35;7.11;7;0;0;3;3;0;6;2;1.0;0.0;2021-2022;1;2022
A;Bonazzoli;Salernitana;31;6.23;7.1;10;0;0;2;2;0;0;6;0.0;0.0;2021-2022;0;2022
A;Barrow;Bologna;33;6.06;6.79;6;0;0;0;0;0;6;0;0.0;0.0;2021-2022;1;2022
A;Brekalo;Torino;31;6.08;6.81;7;0;0;0;0;0;2;1;0.0;0.0;2021-2022;1;2022
A;Caputo;Sampdoria;38;6.0;6.88;11;0;0;1;0;1;4;1;0.0;0.0;2021-2022;1;2022
A;Raspadori;Sassuolo;36;6.07;6.89;10;0;0;0;0;0;4;7;1.0;0.0;2021-2022;0;2022
A;Beto;Udinese;28;6.11;7.27;11;0;0;0;0;0;0;1;0.0;0.0;2021-2022;0;2022
A;Cabral;Fiorentina;12;6.0;6.54;2;0;0;0;0;0;1;1;0.0;0.0;2021-2022;0;2022
A;Correa;Inter;26;6.06;6.75;6;0;0;0;0;0;1;2;0.0;0.0;2021-2022;0;2022
A;Lozano;Napoli;29;6.12;6.76;5;0;0;0;0;0;5;3;0.0;0.0;2021-2022;1;2022
A;Success;Udinese;19;6.26;6.82;2;0;0;0;0;0;6;1;1.0;0.0;2021-2022;0;2022
A;Sanchez;Inter;22;6.14;6.91;5;0;0;0;0;0;2;0;0.0;0.0;2021-2022;1;2022
A;Sanabria;Torino;25;6.18;6.88;6;0;0;0;0;0;1;3;0.0;0.0;2021-2022;0;2022
A;Di Francesco F.;Empoli;25;6.12;6.68;5;0;0;0;0;0;0;2;0.0;0.0;2021-2022;0;2022
A;Henry;Venezia;32;6.0;6.69;9;0;0;0;0;0;2;4;1.0;2.0;2021-2022;0;2022
A;Djuric;Salernitana;32;6.05;6.55;5;0;0;1;1;0;4;6;0.0;0.0;2021-2022;0;2022
A;Politano;Napoli;31;6.13;6.5;3;0;0;0;0;0;4;3;0.0;0.0;2021-2022;0;2022
A;Kean;Juventus;25;5.96;6.56;5;0;0;0;0;0;2;5;0.0;0.0;2021-2022;0;2022
A;Shomurodov;Roma;20;6.1;6.72;3;0;0;0;0;0;4;2;0.0;0.0;2021-2022;0;2022
A;Okereke;Venezia;30;5.92;6.5;7;0;0;0;0;0;0;5;1.0;0.0;2021-2022;0;2022
A;Pavoletti;Cagliari;28;5.89;6.32;5;0;0;0;0;0;1;9;0.0;0.0;2021-2022;0;2022
A;Lasagna;Verona;26;5.92;6.25;2;0;0;0;0;0;3;1;0.0;0.0;2021-2022;0;2022
A;Petagna;Napoli;13;6.04;6.77;3;0;0;0;0;0;1;1;0.0;0.0;2021-2022;0;2022
A;El Shaarawy;Roma;24;5.92;6.27;3;0;0;0;0;0;0;1;0.0;0.0;2021-2022;0;2022
A;Gyasi;Spezia;36;5.78;6.08;6;0;0;0;0;0;0;10;0.0;1.0;2021-2022;0;2022
A;Defrel;Sassuolo;30;5.85;6.08;2;0;0;0;0;0;2;3;0.0;0.0;2021-2022;0;2022
A;Sansone;Bologna;23;6.0;6.28;2;0;0;0;0;0;3;6;0.0;0.0;2021-2022;0;2022
A;Simy;Salernitana;17;5.68;5.91;1;0;0;0;0;0;1;0;0.0;0.0;2021-2022;0;2022
A;Kouame';Fiorentina;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2021-2022;0;2022
A;Jovane;Lazio;3;5.83;6.83;1;0;0;0;0;0;0;0;0.0;0.0;2021-2022;0;2022
A;Pellegri;Torino;10;5.9;6.15;1;0;0;0;0;0;0;1;0.0;0.0;2021-2022;0;2022
A;Nzola;Spezia;16;5.88;6.28;2;0;0;0;0;0;1;2;0.0;0.0;2021-2022;0;2022
A;Cancellieri;Verona;5;6.1;6.6;1;0;0;0;0;0;0;1;0.0;0.0;2021-2022;0;2022
A;Ekuban;Genoa;29;5.71;5.84;1;0;0;0;0;0;2;2;0.0;0.0;2021-2022;0;2022
A;Cerri;Cagliari;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2021-2022;0;2022
A;Piccoli;Genoa;8;5.69;6.06;1;0;0;0;0;0;0;0;0.0;0.0;2021-2022;0;2022
A;Ake' M.;Juventus;2;6.0;5.75;0;0;0;0;0;0;0;1;0.0;0.0;2021-2022;0;2022
A;Kallon;Genoa;13;5.88;5.85;0;0;0;0;0;0;1;3;0.0;0.0;2021-2022;0;2022
A;Ceide;Sassuolo;1;5.5;5.5;0;0;0;0;0;0;0;0;0.0;0.0;2021-2022;0;2022
A;Seck;Torino;3;6.0;6.0;0;0;0;0;0;0;0;0;0.0;0.0;2021-2022;0;2022
A;Kokorin;Fiorentina;2;6.0;6.0;0;0;0;0;0;0;0;1;0.0;0.0;2021-2022;0;2022
A;Van Hooijdonk;Bologna;1;6.0;6.0;0;0;0;0;0;0;0;0;0.0;0.0;2021-2022;0;2022
A;Kaio Jorge;Juventus;2;5.75;5.75;0;0;0;0;0;0;0;0;0.0;0.0;2021-2022;0;2022
P;Maignan;Milan;32;6.27;5.62;0;21;0;0;0;0;1;1;0.0;0.0;2021-2022;1;2022
P;Sepe;Salernitana;16;6.22;4.66;0;24;0;0;0;0;0;2;0.0;0.0;2021-2022;0;2022
P;Meret;Napoli;34;6.18;5.56;0;24;1;0;0;0;0;0;0.0;0.0;2022-2023;1;2023
P;Okoye;Udinese;21;6.17;4.93;0;25;0;0;0;0;0;2;0.0;0.0;2023-2024;0;2024
P;Berisha;Atalanta;18;5.97;4.56;0;25;0;0;0;0;0;1;0.0;0.0;2018-2019;0;2019
P;Berisha;Empoli;14;6.11;4.54;0;25;1;0;0;0;0;0;0.0;0.0;2023-2024;0;2024
P;Szczesny;Juventus;28;6.11;5.18;0;26;0;0;0;0;0;0;0.0;0.0;2022-2023;0;2023
P;Gollini;Atalanta;25;6.1;5.26;0;26;2;0;0;0;0;0;1.0;0.0;2020-2021;0;2021
P;Caprile;Empoli;23;6.26;5.22;0;27;1;0;0;0;0;0;0.0;0.0;2023-2024;0;2024
P;Musso;Atalanta;23;6.13;4.85;0;27;0;0;0;0;0;1;0.0;1.0;2022-2023;0;2023
P;Rui Patricio;Roma;23;5.98;4.78;0;27;0;0;0;0;0;1;0.0;0.0;2023-2024;0;2024
P;Sepe;Salernitana;17;6.29;5.15;0;27;3;0;0;0;0;3;0.0;0.0;2022-2023;0;2023
P;Silvestri;Udinese;17;5.82;4.18;0;28;0;0;0;0;0;0;0.0;0.0;2023-2024;0;2024
P;Szczesny;Juventus;33;6.12;5.48;0;29;3;0;0;0;0;2;0.0;0.0;2021-2022;1;2022
P;Di Gregorio;Monza;33;6.35;5.47;0;35;2;0;0;0;0;0;0.0;0.0;2023-2024;1;2024
P;Meret;Napoli;22;6.2;4.89;0;29;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
P;Costil;Salernitana;13;6.19;3.96;0;29;0;0;0;0;0;0;0.0;0.0;2023-2024;0;2024
P;Provedel;Lazio;38;6.26;5.46;0;30;0;0;0;0;0;1;0.0;0.0;2022-2023;1;2023
P;Szczesny;Juventus;35;6.21;5.43;0;30;1;0;0;0;0;1;0.0;0.0;2023-2024;1;2024
P;Carnesecchi;Atalanta;27;6.19;5.3;0;30;2;0;0;0;0;0;0.0;0.0;2023-2024;0;2024
P;Szczesny;Juventus;30;6.22;5.38;0;32;2;0;0;0;1;0;0.0;0.0;2020-2021;1;2021
P;Skorupski;Bologna;32;6.17;5.33;0;29;1;0;0;0;0;2;0.0;0.0;2023-2024;1;2024
P;Szczesny;Juventus;29;6.19;5.14;0;33;1;0;0;0;0;1;0.0;0.0;2019-2020;0;2020
P;Milinkovic-Savic V.;Torino;27;6.02;4.85;0;33;1;0;0;0;0;3;0.0;0.0;2021-2022;0;2022
P;Meret;Napoli;22;6.16;4.8;0;33;1;0;0;0;0;0;0.0;0.0;2019-2020;0;2020
P;Ochoa;Salernitana;20;6.48;4.95;0;33;1;0;0;0;0;1;0.0;0.0;2022-2023;0;2023
P;Maignan;Milan;29;6.05;4.86;0;34;0;0;0;0;1;1;1.0;0.0;2023-2024;0;2024
P;Terracciano;Fiorentina;33;6.27;5.26;0;35;1;0;0;0;0;3;0.0;0.0;2023-2024;0;2024
P;Milinkovic-Savic V.;Torino;36;6.12;5.24;0;31;0;0;0;0;0;2;0.0;0.0;2023-2024;1;2024
P;Provedel;Empoli;16;5.84;3.59;0;36;0;0;0;0;0;0;0.0;0.0;2018-2019;0;2019
P;Cragno;Cagliari;38;6.45;5.17;0;54;2;0;0;0;0;1;0.0;0.0;2018-2019;0;2019
P;Terracciano;Fiorentina;29;6.0;4.78;0;38;1;0;0;0;0;1;0.0;0.0;2022-2023;0;2023
P;Perin;Genoa;21;6.12;4.29;0;38;0;0;0;0;0;1;0.0;0.0;2019-2020;0;2020
P;Provedel;Lazio;30;6.23;5.13;0;33;0;0;0;0;0;0;0.0;0.0;2023-2024;1;2024
P;Audero;Sampdoria;25;6.3;4.88;0;39;2;0;0;0;0;1;0.0;1.0;2022-2023;0;2023
P;Berisha;Atalanta;31;6.13;5.13;0;34;1;0;0;0;0;0;0.0;0.0;2017-2018;1;2018
P;Perin;Genoa;37;6.27;5.12;0;42;0;0;0;0;0;1;0.0;0.0;2017-2018;1;2018
P;Musso;Udinese;29;6.26;4.81;0;40;0;0;0;0;0;4;0.0;0.0;2018-2019;0;2019
P;Sportiello;Fiorentina;37;6.08;5.11;0;38;1;0;0;0;0;0;0.0;0.0;2017-2018;1;2018
P;Audero;Sampdoria;37;6.38;5.11;0;54;2;0;0;0;1;0;0.0;0.0;2020-2021;0;2021
P;Rui Patricio;Roma;38;6.17;5.09;0;43;1;0;0;0;0;2;0.0;0.0;2021-2022;1;2022
P;Falcone;Lecce;38;6.25;5.09;0;46;1;0;0;0;0;2;0.0;0.0;2022-2023;1;2023
P;Musso;Udinese;38;6.28;5.08;0;51;2;0;0;0;0;1;0.0;0.0;2019-2020;0;2020
P;Rui Patricio;Roma;35;6.0;5.07;0;35;1;0;0;0;0;1;0.0;0.0;2022-2023;1;2023
D;Carlos Augusto;Monza;35;6.16;6.76;6;0;0;0;0;0;5;4;0.0;0.0;2022-2023;0;2023
D;Dimarco;Inter;33;6.21;6.7;4;0;0;0;0;0;4;0;0.0;0.0;2022-2023;1;2023
D;Posch;Bologna;30;6.12;6.68;6;0;0;0;0;0;2;6;0.0;0.0;2022-2023;0;2023
D;Di Lorenzo;Napoli;37;6.26;6.58;3;0;0;0;0;0;4;2;0.0;0.0;2022-2023;0;2023
D;Zappacosta;Atalanta;21;6.12;6.64;4;0;0;0;0;0;1;4;0.0;0.0;2022-2023;0;2023
D;Danilo;Juventus;37;6.2;6.46;3;0;0;0;0;0;3;5;0.0;0.0;2022-2023;0;2023
D;Smalling;Roma;32;6.31;6.52;3;0;0;0;0;0;1;7;0.0;0.0;2022-2023;0;2023
D;Romagnoli;Lazio;34;6.21;6.29;2;0;0;0;0;0;0;6;0.0;0.0;2022-2023;0;2023
D;Hernandez T.;Milan;32;6.11;6.41;4;0;0;1;1;0;3;7;0.0;1.0;2022-2023;0;2023
D;Ebuehi;Empoli;25;6.06;6.46;2;0;0;0;0;0;4;0;0.0;0.0;2022-2023;0;2023
D;Mazzocchi;Salernitana;27;6.17;6.46;2;0;0;0;0;0;3;2;0.0;0.0;2022-2023;0;2023
D;Valeri;Cremonese;37;6.08;6.31;2;0;0;0;0;0;4;3;0.0;0.0;2022-2023;0;2023
D;Rrahmani;Napoli;28;6.14;6.36;2;0;0;0;0;0;1;2;0.0;0.0;2022-2023;0;2023
D;Zanoli;Sampdoria;20;6.0;6.32;2;0;0;0;0;0;2;3;0.0;0.0;2022-2023;0;2023
D;Doig;Verona;21;6.07;6.52;2;0;0;0;0;0;4;1;0.0;0.0;2022-2023;0;2023
D;Gosens;Inter;25;5.96;6.3;3;0;0;0;0;0;0;2;0.0;0.0;2022-2023;0;2023
D;Buongiorno;Torino;34;6.12;6.15;1;0;0;0;0;0;2;8;0.0;0.0;2022-2023;0;2023
D;Bremer;Juventus;30;6.05;6.35;4;0;0;0;0;0;0;6;0.0;0.0;2022-2023;0;2023
D;Baschirotto;Lecce;37;6.07;6.23;3;0;0;0;0;0;0;6;0.0;0.0;2022-2023;0;2023
D;Schuurs;Torino;29;6.21;6.19;0;0;0;0;0;0;2;5;0.0;0.0;2022-2023;0;2023
D;Spinazzola;Roma;26;6.04;6.25;1;0;0;0;0;0;4;3;0.0;0.0;2022-2023;0;2023
D;Mancini;Roma;35;6.11;6.16;1;0;0;0;0;0;2;7;0.0;0.0;2022-2023;0;2023
D;Tomori;Milan;33;6.08;6.09;1;0;0;0;0;0;0;5;0.0;0.0;2022-2023;0;2023
D;Parisi;Empoli;33;6.14;6.14;2;0;0;0;0;0;0;10;1.0;0.0;2022-2023;0;2023
D;Olivera;Napoli;24;6.02;6.27;2;0;0;0;0;0;1;2;0.0;0.0;2022-2023;0;2023
D;Hysaj;Lazio;30;5.97;6.05;1;0;0;0;0;0;1;3;0.0;0.0;2022-2023;0;2023
D;Biraghi;Fiorentina;32;6.05;6.19;2;0;0;1;0;1;4;1;0.0;1.0;2022-2023;0;2023
D;Luperto;Empoli;36;5.93;6.01;2;0;0;0;0;0;0;2;2.0;0.0;2022-2023;0;2023
D;Toloi;Atalanta;32;5.98;6.05;2;0;0;0;0;0;0;8;0.0;0.0;2022-2023;0;2023
D;Bastoni;Inter;29;6.12;6.14;0;0;0;0;0;0;2;3;0.0;0.0;2022-2023;0;2023
D;Darmian;Inter;27;6.06;6.19;1;0;0;0;0;0;2;3;0.0;0.0;2022-2023;0;2023
D;Augello;Sampdoria;37;5.84;6.09;2;0;0;0;0;0;5;3;0.0;0.0;2022-2023;0;2023
D;Bastoni S.;Spezia;18;6.14;6.5;2;0;0;0;0;0;4;7;0.0;0.0;2022-2023;0;2023
D;Maehle;Atalanta;30;5.93;6.18;3;0;0;0;0;0;2;5;1.0;0.0;2022-2023;0;2023
D;Casale;Lazio;29;6.0;6.03;1;0;0;0;0;0;1;6;0.0;0.0;2022-2023;0;2023
D;Dumfries;Inter;34;5.91;6.0;1;0;0;0;0;0;4;4;0.0;1.0;2022-2023;0;2023
D;Scalvini;Atalanta;32;5.95;6.03;2;0;0;0;0;0;0;7;0.0;0.0;2022-2023;0;2023
D;Perez N.;Udinese;33;6.02;6.0;2;0;0;0;0;0;0;7;1.0;1.0;2022-2023;0;2023
D;Bijol;Udinese;32;5.88;6.03;3;0;0;0;0;0;1;10;0.0;0.0;2022-2023;0;2023
D;Mario Rui;Napoli;22;6.11;6.25;0;0;0;0;0;0;5;2;1.0;0.0;2022-2023;0;2023
D;Acerbi;Inter;31;6.0;5.97;0;0;0;0;0;0;1;4;0.0;0.0;2022-2023;0;2023
D;Faraoni;Verona;21;5.95;6.17;2;0;0;0;0;0;2;7;0.0;0.0;2022-2023;0;2023
D;Milenkovic;Fiorentina;27;5.94;6.06;2;0;0;0;0;0;1;4;0.0;1.0;2022-2023;0;2023
D;Rodriguez R.;Torino;34;6.0;5.96;0;0;0;0;0;0;0;3;0.0;0.0;2022-2023;0;2023
D;Kyriakopoulos;Bologna;21;6.05;6.21;1;0;0;0;0;0;3;5;0.0;0.0;2022-2023;0;2023
D;Singo;Torino;28;5.93;6.04;2;0;0;0;0;0;1;8;0.0;0.0;2022-2023;0;2023
D;Mari';Monza;29;5.93;5.97;1;0;0;0;0;0;0;4;0.0;0.0;2022-2023;0;2023
D;Cambiaso;Bologna;31;5.97;6.03;0;0;0;0;0;0;3;2;0.0;0.0;2022-2023;0;2023
D;Dodo';Fiorentina;33;5.88;5.98;1;0;0;0;0;0;3;3;1.0;0.0;2022-2023;0;2023
D;Masina;Udinese;11;5.91;6.36;2;0;0;0;0;0;0;2;0.0;0.0;2022-2023;0;2023
D;Izzo;Monza;29;6.03;5.97;1;0;0;0;0;0;0;10;0.0;0.0;2022-2023;0;2023
D;Calabria;Milan;23;5.96;6.09;1;0;0;0;0;0;3;6;0.0;0.0;2022-2023;0;2023
